Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR39139285_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 9.588205739883484e-06)	(8.0, 3.8352822959533935e-05)	(9.0, 9.588205739883483e-05)	(10.0, 0.00011505846887860182)	(11.0, 6.711744017918439e-05)	(12.0, 0.00011505846887860182)	(13.0, 0.00019176411479766966)	(14.0, 0.0003451754066358054)	(15.0, 0.0005657041386531255)	(16.0, 0.0007670564591906787)	(17.0, 0.001112231865826484)	(18.0, 0.00148617188968194)	(19.0, 0.0021094052627743665)	(20.0, 0.002866873516225162)	(21.0, 0.0033942248319187534)	(22.0, 0.004209222319808849)	(23.0, 0.0063473921998028655)	(24.0, 0.009645734974322785)	(25.0, 0.01280025466274445)	(26.0, 0.01661636054721808)	(27.0, 0.02328975174217698)	(28.0, 0.03224513590322816)	(29.0, 0.04460433310193797)	(30.0, 0.061134399797497095)	(31.0, 0.07642758795261126)	(32.0, 0.09354253519830327)	(33.0, 0.11661175820846294)	(34.0, 0.13748528210418928)	(35.0, 0.15595216635920486)	(36.0, 0.17382458185834768)	(37.0, 0.19948262041827586)	(38.0, 0.22812259096330784)	(39.0, 0.25748167693883106)	(40.0, 0.29756996513728395)	(41.0, 0.34265370852621607)	(42.0, 0.39692295301395664)	(43.0, 0.47474083079885093)	(44.0, 0.5820903822625865)	(45.0, 0.7128639203488574)	(46.0, 0.8722966053916398)	(47.0, 1.0810318443489033)	(48.0, 1.3457430284156067)	(49.0, 1.6601402946263861)	(50.0, 2.0057184059032664)	(51.0, 2.3744616222477055)	(52.0, 2.798087728247238)	(53.0, 3.2269585827864864)	(54.0, 3.6460494674710535)	(55.0, 4.106254578368241)	(56.0, 4.555183959315325)	(57.0, 4.978695006845979)	(58.0, 5.379971005265842)	(59.0, 5.72087007214166)	(60.0, 5.980298154845688)	(61.0, 6.13729543563054)	(62.0, 6.141495069744608)	(63.0, 5.924581091291224)	(64.0, 5.509057019141894)	(65.0, 4.948818157760502)	(66.0, 4.271516892500872)	(67.0, 3.5359960419886702)	(68.0, 2.800465603270729)	(69.0, 2.1359070634394044)	(70.0, 1.5647951767489847)	(71.0, 1.087465530400365)	(72.0, 0.7156924410421229)	(73.0, 0.44367504420162845)	(74.0, 0.2649892420331599)	(75.0, 0.14856924793949458)	(76.0, 0.07867122809574399)	(77.0, 0.042264810901406394)	(78.0, 0.022867870689622108)	(79.0, 0.012445491050368764)	(80.0, 0.00591592294150811)	(81.0, 0.0026079919612483076)	(82.0, 0.00126564315766462)	(83.0, 0.0005369395214334751)	(84.0, 0.00022052873201732013)	(85.0, 0.00014382308609825226)	(86.0, 0.00011505846887860182)	(87.0, 7.670564591906787e-05)	(88.0, 4.7941028699417416e-05)	(89.0, 9.588205739883484e-06)	(90.0, 9.588205739883484e-06)	(91.0, 4.7941028699417416e-05)	(92.0, 7.670564591906787e-05)	(93.0, 4.7941028699417416e-05)	(94.0, 9.588205739883484e-06)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 1.9176411479766968e-05)	(98.0, 0.00023011693775720364)	(99.0, 0.000278057966456621)	(100.0, 6.711744017918439e-05)
SRR39139285_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 5.738271141153724e-05)	(9.0, 0.00010520163758781826)	(10.0, 8.607406711730584e-05)	(11.0, 0.00010520163758781826)	(12.0, 0.0003156049127634548)	(13.0, 0.0003347324832339672)	(14.0, 0.0004112427651160168)	(15.0, 0.0006885925369384467)	(16.0, 0.0006694649664679344)	(17.0, 0.001061580161113439)	(18.0, 0.0016162797047582986)	(19.0, 0.0022761808859909772)	(20.0, 0.0030125923491057045)	(21.0, 0.0037203124565146637)	(22.0, 0.005030551033744764)	(23.0, 0.006292970684798583)	(24.0, 0.008913447839258784)	(25.0, 0.013303225262241382)	(26.0, 0.01754954590669514)	(27.0, 0.02311566891361425)	(28.0, 0.03153179992063971)	(29.0, 0.04540885229699646)	(30.0, 0.06189681804257816)	(31.0, 0.07714149170757656)	(32.0, 0.09492056845991784)	(33.0, 0.11658254201777314)	(34.0, 0.13888528918639062)	(35.0, 0.15621486803267487)	(36.0, 0.1736783398722527)	(37.0, 0.20055257638332263)	(38.0, 0.2295882283575605)	(39.0, 0.2568450162780407)	(40.0, 0.2969937866956462)	(41.0, 0.34351203807993236)	(42.0, 0.3963806428604287)	(43.0, 0.47828489961516285)	(44.0, 0.5858870472970303)	(45.0, 0.7144530122145796)	(46.0, 0.8798969329992767)	(47.0, 1.0973582816785323)	(48.0, 1.365259033688529)	(49.0, 1.6736337248141302)	(50.0, 2.0192019767196427)	(51.0, 2.3894256669616456)	(52.0, 2.799157354010492)	(53.0, 3.233334076120653)	(54.0, 3.6699782548215105)	(55.0, 4.118194613657028)	(56.0, 4.570800749915528)	(57.0, 4.999899102065768)	(58.0, 5.38613256879159)	(59.0, 5.743808572804937)	(60.0, 6.013765538640514)	(61.0, 6.160875683129224)	(62.0, 6.144559865517878)	(63.0, 5.9101514894017475)	(64.0, 5.475267047184178)	(65.0, 4.917421018196919)	(66.0, 4.24723876783634)	(67.0, 3.4912693639155132)	(68.0, 2.7629775544655177)	(69.0, 2.1007141182797313)	(70.0, 1.5295457364597602)	(71.0, 1.0538430588581167)	(72.0, 0.6873492448578635)	(73.0, 0.432340475344992)	(74.0, 0.25739015203645027)	(75.0, 0.14501567552218986)	(76.0, 0.07934116231168548)	(77.0, 0.042558844296890115)	(78.0, 0.022895701853203356)	(79.0, 0.012997184134713182)	(80.0, 0.006857234013678699)	(81.0, 0.003500345396103771)	(82.0, 0.0019414484027570097)	(83.0, 0.0010328888054076703)	(84.0, 0.0006407736107621659)	(85.0, 0.0003538600537044796)	(86.0, 0.00015302056376409928)	(87.0, 8.607406711730584e-05)	(88.0, 7.651028188204964e-05)	(89.0, 9.563785235256206e-05)	(90.0, 9.563785235256206e-05)	(91.0, 6.694649664679344e-05)	(92.0, 5.738271141153724e-05)	(93.0, 8.607406711730584e-05)	(94.0, 0.00010520163758781826)	(95.0, 0.00013389299329358688)	(96.0, 0.00042080655035127304)	(97.0, 0.0012815472215243317)	(98.0, 0.0031464853423992913)	(99.0, 0.013704904242122144)	(100.0, 0.04514106631040929)
SRR39146138_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 9.190367245237047e-06)	(18.0, 2.7571101735711138e-05)	(19.0, 5.5142203471422275e-05)	(20.0, 0.00011028440694284455)	(21.0, 0.00022975918113092618)	(22.0, 0.0003216628535832966)	(23.0, 0.0003768050570547189)	(24.0, 0.0005054701984880375)	(25.0, 0.0005698027692046968)	(26.0, 0.0007719908485999119)	(27.0, 0.0015623624316902977)	(28.0, 0.0030787730271544106)	(29.0, 0.005385555205708909)	(30.0, 0.008712468148484719)	(31.0, 0.01434616326981503)	(32.0, 0.021670885964268954)	(33.0, 0.03130239083727738)	(34.0, 0.04506956097064248)	(35.0, 0.061796029356973904)	(36.0, 0.07729098853244357)	(37.0, 0.09559820008495576)	(38.0, 0.12214917105644559)	(39.0, 0.15267957104512306)	(40.0, 0.18612331745054064)	(41.0, 0.2238957268284649)	(42.0, 0.2685149598040908)	(43.0, 0.3286751037914125)	(44.0, 0.39687681911831657)	(45.0, 0.47956255322371427)	(46.0, 0.5986697127219864)	(47.0, 0.7376923980406872)	(48.0, 0.9000953776312711)	(49.0, 1.1035884891753098)	(50.0, 1.3643835404934013)	(51.0, 1.6714153294222804)	(52.0, 2.039857152283834)	(53.0, 2.4868306632559376)	(54.0, 2.9930912333270654)	(55.0, 3.577212594699842)	(56.0, 4.229140485607977)	(57.0, 4.91647886151201)	(58.0, 5.588404991545781)	(59.0, 6.193673387949848)	(60.0, 6.684071384155696)	(61.0, 6.974882174896732)	(62.0, 7.01743357524218)	(63.0, 6.842733884277469)	(64.0, 6.417036073478089)	(65.0, 5.740101193295664)	(66.0, 4.942533552652257)	(67.0, 4.082618460617163)	(68.0, 3.2102596113320168)	(69.0, 2.4153939386587098)	(70.0, 1.7377605905656468)	(71.0, 1.1882501522384334)	(72.0, 0.7710074793046715)	(73.0, 0.47132798417198185)	(74.0, 0.26909395294054067)	(75.0, 0.14699992408756657)	(76.0, 0.0780721697482887)	(77.0, 0.04075008836538106)	(78.0, 0.01969495700654299)	(79.0, 0.008831942922672802)	(80.0, 0.0044757088484304415)	(81.0, 0.0025549220941758987)	(82.0, 0.0017461697765950388)	(83.0, 0.0012406995781070011)	(84.0, 0.0008822752555427564)	(85.0, 0.0004870894639975635)	(86.0, 0.00021137844664045208)	(87.0, 7.352293796189638e-05)	(88.0, 4.595183622618523e-05)	(89.0, 5.5142203471422275e-05)	(90.0, 9.190367245237046e-05)	(91.0, 7.352293796189638e-05)	(92.0, 5.5142203471422275e-05)	(93.0, 6.433257071665932e-05)	(94.0, 7.352293796189638e-05)	(95.0, 6.433257071665932e-05)	(96.0, 4.595183622618523e-05)	(97.0, 9.190367245237046e-05)	(98.0, 0.00043194726052614115)	(99.0, 0.00045951836226185237)	(100.0, 0.0001194747741880816)
SRR39146138_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 9.162682884859711e-06)	(15.0, 2.7488048654579133e-05)	(16.0, 3.6650731539438844e-05)	(17.0, 4.581341442429856e-05)	(18.0, 6.413878019401798e-05)	(19.0, 8.246414596373741e-05)	(20.0, 0.00018325365769719423)	(21.0, 0.0002748804865457913)	(22.0, 0.00029320585231551075)	(23.0, 0.00028404316943065103)	(24.0, 0.0005772490217461618)	(25.0, 0.0007055265821341978)	(26.0, 0.0008796175569465323)	(27.0, 0.001777560479662784)	(28.0, 0.003078661449312863)	(29.0, 0.005405982902067229)	(30.0, 0.00858543386311355)	(31.0, 0.013890627253447321)	(32.0, 0.021413189901917144)	(33.0, 0.031180609857177598)	(34.0, 0.04425575833387241)	(35.0, 0.05911762997311486)	(36.0, 0.07606859331010532)	(37.0, 0.09691369687316116)	(38.0, 0.12562038235142664)	(39.0, 0.153355823443897)	(40.0, 0.18351021281797028)	(41.0, 0.22072903069627045)	(42.0, 0.26641416756018094)	(43.0, 0.32963667946571296)	(44.0, 0.39618524525844906)	(45.0, 0.48029867414146116)	(46.0, 0.5959134067826211)	(47.0, 0.7324007310354913)	(48.0, 0.9018187375765473)	(49.0, 1.1094542944303531)	(50.0, 1.3683550620249494)	(51.0, 1.6710809418578294)	(52.0, 2.0381746689568487)	(53.0, 2.4868712498284284)	(54.0, 2.992752134584418)	(55.0, 3.5893710679491737)	(56.0, 4.258265243909702)	(57.0, 4.928717075960657)	(58.0, 5.588567683913829)	(59.0, 6.2097059566784685)	(60.0, 6.684232140602468)	(61.0, 6.963968849077236)	(62.0, 7.022353464419561)	(63.0, 6.825465734589696)	(64.0, 6.39476466290398)	(65.0, 5.726356109136349)	(66.0, 4.916613171869757)	(67.0, 4.069092493068888)	(68.0, 3.2062059950701096)	(69.0, 2.4095015555486734)	(70.0, 1.7289890976901428)	(71.0, 1.1826458053146127)	(72.0, 0.7712046930528722)	(73.0, 0.47124594345121984)	(74.0, 0.27012505412854915)	(75.0, 0.1481422568824118)	(76.0, 0.0792572069540365)	(77.0, 0.04085640298358945)	(78.0, 0.02100086917209846)	(79.0, 0.010610386780667544)	(80.0, 0.005231891927254895)	(81.0, 0.002895407791615669)	(82.0, 0.0019791395031296976)	(83.0, 0.0015393307246564314)	(84.0, 0.0011361726777226041)	(85.0, 0.0006505504848250396)	(86.0, 0.00026571780366093164)	(87.0, 0.00013744024327289566)	(88.0, 9.162682884859712e-05)	(89.0, 6.413878019401798e-05)	(90.0, 4.581341442429856e-05)	(91.0, 5.4976097309158266e-05)	(92.0, 5.4976097309158266e-05)	(93.0, 5.4976097309158266e-05)	(94.0, 9.162682884859712e-05)	(95.0, 0.00014660292615775538)	(96.0, 0.00046729682712784524)	(97.0, 0.001209474140801482)	(98.0, 0.002428110964487823)	(99.0, 0.010381319708546053)	(100.0, 0.0360918078834624)
SRR39146893_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 1.0571721891403679e-05)	(8.0, 2.1143443782807358e-05)	(9.0, 2.1143443782807358e-05)	(10.0, 1.0571721891403679e-05)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 2.1143443782807358e-05)	(19.0, 7.400205323982574e-05)	(20.0, 0.00011628894080544045)	(21.0, 0.00013743238458824783)	(22.0, 0.00031715165674211035)	(23.0, 0.00048629920700456923)	(24.0, 0.0006025881478100096)	(25.0, 0.0008140225856380832)	(26.0, 0.0013531804020996709)	(27.0, 0.0025160698101540755)	(28.0, 0.003435809614706196)	(29.0, 0.004366121141149719)	(30.0, 0.006089311809448519)	(31.0, 0.009070537382824356)	(32.0, 0.01483212581363936)	(33.0, 0.02021313225636383)	(34.0, 0.026291872343920948)	(35.0, 0.036197575756166195)	(36.0, 0.04851363175965148)	(37.0, 0.06362062234246733)	(38.0, 0.08368575049235152)	(39.0, 0.1091847436944172)	(40.0, 0.14039246671784084)	(41.0, 0.17338681074091172)	(42.0, 0.2153248314841101)	(43.0, 0.2691877545208119)	(44.0, 0.3295417147988355)	(45.0, 0.40906220686597394)	(46.0, 0.5024105111670684)	(47.0, 0.6101892158499289)	(48.0, 0.759726222003834)	(49.0, 0.9503660828715165)	(50.0, 1.1840962821685603)	(51.0, 1.472915724241709)	(52.0, 1.8138326117956947)	(53.0, 2.220590183289343)	(54.0, 2.7308660555436153)	(55.0, 3.345854833132242)	(56.0, 4.027487745524277)	(57.0, 4.76212727147981)	(58.0, 5.51264552371623)	(59.0, 6.234694128899102)	(60.0, 6.852928425108389)	(61.0, 7.256461621425158)	(62.0, 7.411210486471526)	(63.0, 7.286717889478355)	(64.0, 6.856765960154969)	(65.0, 6.159106317375565)	(66.0, 5.282911435294137)	(67.0, 4.323030802720358)	(68.0, 3.358001741585465)	(69.0, 2.4726094614585152)	(70.0, 1.7419343312122582)	(71.0, 1.1704059023191926)	(72.0, 0.7400205323982575)	(73.0, 0.4449214875216152)	(74.0, 0.254630493476349)	(75.0, 0.14072019009647435)	(76.0, 0.07372718847064925)	(77.0, 0.03701159834180428)	(78.0, 0.01862737397265328)	(79.0, 0.009694268974417173)	(80.0, 0.005032139620308151)	(81.0, 0.0024526394788056535)	(82.0, 0.0011100307985973863)	(83.0, 0.00047572748511316547)	(84.0, 0.000327723378633514)	(85.0, 0.0002537213253936883)	(86.0, 0.0002325778816108809)	(87.0, 0.00021143443782807356)	(88.0, 0.00011628894080544045)	(89.0, 5.285860945701839e-05)	(90.0, 0.00011628894080544045)	(91.0, 0.00016914755026245886)	(92.0, 0.00015857582837105517)	(93.0, 0.00016914755026245886)	(94.0, 0.00012686066269684414)	(95.0, 7.400205323982574e-05)	(96.0, 6.343033134842207e-05)	(97.0, 0.00010571721891403678)	(98.0, 0.00024314960350228462)	(99.0, 0.0002537213253936883)	(100.0, 0.00011628894080544045)
SRR39146893_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 3.158019063066272e-05)	(16.0, 7.368711147154635e-05)	(17.0, 7.368711147154635e-05)	(18.0, 5.263365105110454e-05)	(19.0, 4.2106920840883633e-05)	(20.0, 7.368711147154635e-05)	(21.0, 0.00018948114378397634)	(22.0, 0.0005789701615621499)	(23.0, 0.0007473978449256844)	(24.0, 0.0007368711147154635)	(25.0, 0.001136886862703858)	(26.0, 0.0015263758804820314)	(27.0, 0.002210613344146391)	(28.0, 0.0029159042682311916)	(29.0, 0.003989630749673724)	(30.0, 0.005958129298985033)	(31.0, 0.008979300869318434)	(32.0, 0.013705802733707622)	(33.0, 0.018927060917977193)	(34.0, 0.027116857021529057)	(35.0, 0.03739094570670467)	(36.0, 0.04753871362935762)	(37.0, 0.0624340368768202)	(38.0, 0.08406646745882417)	(39.0, 0.11156228676792118)	(40.0, 0.1403634206230856)	(41.0, 0.17422791170936625)	(42.0, 0.22004024158424765)	(43.0, 0.274379222929408)	(44.0, 0.33116040568333954)	(45.0, 0.4070160235781914)	(46.0, 0.5012092054992481)	(47.0, 0.6128030724577999)	(48.0, 0.7590509352683991)	(49.0, 0.947416245650092)	(50.0, 1.182867620262103)	(51.0, 1.4712368676408945)	(52.0, 1.818071574607253)	(53.0, 2.2364143598916417)	(54.0, 2.751803070984058)	(55.0, 3.357658501503112)	(56.0, 4.036453645648787)	(57.0, 4.785030484358016)	(58.0, 5.532312535251388)	(59.0, 6.248488098373557)	(60.0, 6.865175534278928)	(61.0, 7.260506887323774)	(62.0, 7.409154844622304)	(63.0, 7.285634192335571)	(64.0, 6.844195760969958)	(65.0, 6.131525599007793)	(66.0, 5.250038264664314)	(67.0, 4.281579085323991)	(68.0, 3.325878302998455)	(69.0, 2.4619706081060455)	(70.0, 1.7353314751549165)	(71.0, 1.1522874690014113)	(72.0, 0.726649659681339)	(73.0, 0.44062787313942675)	(74.0, 0.25308364771413105)	(75.0, 0.13998445833551765)	(76.0, 0.07589772481569274)	(77.0, 0.04022263613325409)	(78.0, 0.020211322003624143)	(79.0, 0.010179348113283618)	(80.0, 0.0054738997093148715)	(81.0, 0.0030316983005436214)	(82.0, 0.0018421777867886587)	(83.0, 0.0009368789887096608)	(84.0, 0.00048422958967016174)	(85.0, 0.0003894890177781736)	(86.0, 0.0002947484458861854)	(87.0, 0.0002210613344146391)	(88.0, 0.00011579403231242998)	(89.0, 5.263365105110454e-05)	(90.0, 4.2106920840883633e-05)	(91.0, 3.158019063066272e-05)	(92.0, 7.368711147154635e-05)	(93.0, 0.00010526730210220907)	(94.0, 9.474057189198817e-05)	(95.0, 0.0001263207625226509)	(96.0, 0.00048422958967016174)	(97.0, 0.0013790016575389388)	(98.0, 0.0028632706171800868)	(99.0, 0.01217942685322559)	(100.0, 0.039580505590430616)
SRR39146894_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 2.0476722675963646e-05)	(18.0, 7.166852936587276e-05)	(19.0, 0.00011262197471780005)	(20.0, 0.00020476722675963644)	(21.0, 0.00033786592415340015)	(22.0, 0.0006757318483068003)	(23.0, 0.0011978882765438731)	(24.0, 0.0018736201248506735)	(25.0, 0.0030715084013945466)	(26.0, 0.005027035416949075)	(27.0, 0.007883538230246004)	(28.0, 0.011190528942414131)	(29.0, 0.01563397776309824)	(30.0, 0.0230363130104591)	(31.0, 0.03167748997971576)	(32.0, 0.04152679358685427)	(33.0, 0.055788830930662954)	(34.0, 0.07347048096135755)	(35.0, 0.09241144943662394)	(36.0, 0.11177219072674754)	(37.0, 0.1315117513863765)	(38.0, 0.1575888577142162)	(39.0, 0.18810941286274002)	(40.0, 0.22331913750405952)	(41.0, 0.2699036815918768)	(42.0, 0.32516011773296466)	(43.0, 0.3892522597087309)	(44.0, 0.4695517276825223)	(45.0, 0.5684645365687647)	(46.0, 0.6829191779660636)	(47.0, 0.8142568772096943)	(48.0, 0.9722450310160918)	(49.0, 1.171616641350612)	(50.0, 1.423889864718484)	(51.0, 1.7125911777268954)	(52.0, 2.0632038617460826)	(53.0, 2.5152479915406567)	(54.0, 3.0382849188527956)	(55.0, 3.618718099825661)	(56.0, 4.250486424547168)	(57.0, 4.917771624750133)	(58.0, 5.562604098538904)	(59.0, 6.125806117379946)	(60.0, 6.576621643813961)	(61.0, 6.877219932697108)	(62.0, 6.967675855118177)	(63.0, 6.76336935461875)	(64.0, 6.2823711389603645)	(65.0, 5.610458199432631)	(66.0, 4.814190123093771)	(67.0, 3.965040910444234)	(68.0, 3.1251369380828953)	(69.0, 2.349202247361267)	(70.0, 1.6812003618646432)	(71.0, 1.1480888869959298)	(72.0, 0.7453322286824007)	(73.0, 0.4531805879030894)	(74.0, 0.2600543779847383)	(75.0, 0.1442482728908259)	(76.0, 0.07904014952921967)	(77.0, 0.04226395560318896)	(78.0, 0.020947687297510807)	(79.0, 0.009409054069605294)	(80.0, 0.004801791467513475)	(81.0, 0.0028053110066070196)	(82.0, 0.002406014914425728)	(83.0, 0.001894096847526637)	(84.0, 0.0009419292430943276)	(85.0, 0.0004300111761952365)	(86.0, 0.0002661973947875274)	(87.0, 0.00012286033605578186)	(88.0, 7.166852936587276e-05)	(89.0, 8.190689070385458e-05)	(90.0, 6.143016802789093e-05)	(91.0, 5.119180668990911e-05)	(92.0, 0.00011262197471780005)	(93.0, 0.00016381378140770917)	(94.0, 0.0001330986973937637)	(95.0, 0.00010238361337981822)	(96.0, 0.0001330986973937637)	(97.0, 0.00016381378140770917)	(98.0, 0.0003173892014774365)	(99.0, 0.00030715084013945465)	(100.0, 9.21452520418364e-05)
SRR39146894_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 1.020736152871979e-05)	(14.0, 3.062208458615937e-05)	(15.0, 3.062208458615937e-05)	(16.0, 3.062208458615937e-05)	(17.0, 7.145153070103853e-05)	(18.0, 0.0001020736152871979)	(19.0, 0.0001224883383446375)	(20.0, 0.00018373250751695623)	(21.0, 0.00046953863032111033)	(22.0, 0.0007451373915965447)	(23.0, 0.0011023950451017374)	(24.0, 0.0016127631215377268)	(25.0, 0.002766194974283063)	(26.0, 0.005103680764359895)	(27.0, 0.008502732153423585)	(28.0, 0.011503696442867204)	(29.0, 0.015535604246711519)	(30.0, 0.022537854255413294)	(31.0, 0.032469617022857646)	(32.0, 0.04454492571133316)	(33.0, 0.05817175335217408)	(34.0, 0.07489141153621709)	(35.0, 0.09084551760560614)	(36.0, 0.1098107953259675)	(37.0, 0.13342042254189637)	(38.0, 0.15728523379604326)	(39.0, 0.18724383988283583)	(40.0, 0.22711379401401532)	(41.0, 0.27913050836437137)	(42.0, 0.33414818700417104)	(43.0, 0.39673972789828077)	(44.0, 0.4808688016179893)	(45.0, 0.5837487984659561)	(46.0, 0.6938556072762564)	(47.0, 0.8187937123877868)	(48.0, 0.9783756025277918)	(49.0, 1.1764494529925995)	(50.0, 1.4245802043942486)	(51.0, 1.7227066125635675)	(52.0, 2.081372881959724)	(53.0, 2.5382339692621643)	(54.0, 3.064423456067669)	(55.0, 3.634382109108325)	(56.0, 4.274812386143262)	(57.0, 4.949641471529985)	(58.0, 5.592868565623791)	(59.0, 6.135083610029386)	(60.0, 6.5826253762561056)	(61.0, 6.8880806700030455)	(62.0, 6.948732812206698)	(63.0, 6.727865923448259)	(64.0, 6.25281531790164)	(65.0, 5.582620374648957)	(66.0, 4.775218077727221)	(67.0, 3.9222399115797515)	(68.0, 3.0903501543506176)	(69.0, 2.312375680716181)	(70.0, 1.6392920541508693)	(71.0, 1.1167261806880597)	(72.0, 0.7294180548423161)	(73.0, 0.4502671317548873)	(74.0, 0.25790940374616295)	(75.0, 0.14140257925735525)	(76.0, 0.07765760651050016)	(77.0, 0.04314651718189855)	(78.0, 0.022364329109425058)	(79.0, 0.010329849867064428)	(80.0, 0.0052261691027045325)	(81.0, 0.0029090980356851403)	(82.0, 0.0022966563439619525)	(83.0, 0.0019189839673993203)	(84.0, 0.0014086158909633309)	(85.0, 0.0007859668377114238)	(86.0, 0.0003266355689190333)	(87.0, 0.00017352514598823642)	(88.0, 0.0001224883383446375)	(89.0, 6.124416917231874e-05)	(90.0, 6.124416917231874e-05)	(91.0, 0.00011228097681591769)	(92.0, 9.186625375847812e-05)	(93.0, 0.00013269569987335727)	(94.0, 0.00022456195363183538)	(95.0, 0.0003164282073903135)	(96.0, 0.0006430637763093467)	(97.0, 0.0014188232524920508)	(98.0, 0.0027355728896969037)	(99.0, 0.01400450001740355)	(100.0, 0.04711718081657055)
